"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"16.06.2024","66.674,7","66.223,0","66.951,4","66.038,1","20,74K","0,68%"
"15.06.2024","66.223,0","66.034,1","66.446,4","65.895,1","24,05K","0,29%"
"14.06.2024","66.034,8","66.775,2","67.347,7","65.076,5","65,18K","-1,11%"
"13.06.2024","66.773,1","68.260,6","68.384,6","66.324,3","66,36K","-2,18%"
"12.06.2024","68.260,1","67.320,9","69.990,8","66.911,5","85,55K","1,40%"
"11.06.2024","67.319,8","69.537,9","69.573,3","66.197,8","96,70K","-3,19%"
"10.06.2024","69.538,2","69.650,2","70.152,5","69.259,9","39,12K","-0,16%"
"09.06.2024","69.650,6","69.310,5","69.847,8","69.136,7","20,99K","0,49%"
"08.06.2024","69.310,1","69.347,0","69.572,1","69.222,4","23,03K","-0,05%"
"07.06.2024","69.347,9","70.793,4","71.956,5","68.620,7","82,62K","-2,04%"
"06.06.2024","70.791,5","71.083,6","71.616,1","70.178,7","49,79K","-0,41%"
"05.06.2024","71.083,7","70.550,9","71.744,4","70.397,1","67,06K","0,76%"
"04.06.2024","70.549,2","68.808,0","71.034,2","68.564,3","75,69K","2,53%"
"03.06.2024","68.807,8","67.763,3","70.131,0","67.616,8","69,42K","1,53%"
"02.06.2024","67.773,5","67.760,8","68.447,5","67.330,6","30,63K","0,02%"
"01.06.2024","67.760,8","67.533,9","67.861,0","67.449,6","19,01K","0,34%"
"31.05.2024","67.530,1","68.352,3","69.018,2","66.676,8","61,51K","-1,21%"
"30.05.2024","68.354,7","67.631,3","69.504,7","67.138,4","66,84K","1,06%"
"29.05.2024","67.635,8","68.366,2","68.897,6","67.143,2","52,13K","-1,07%"
"28.05.2024","68.366,0","69.428,3","69.560,7","67.299,9","71,39K","-1,53%"
"27.05.2024","69.428,7","68.514,6","70.638,3","68.275,2","49,07K","1,33%"
"26.05.2024","68.514,8","69.287,2","69.494,0","68.294,5","24,58K","-1,11%"
"25.05.2024","69.284,4","68.548,2","69.558,8","68.516,1","25,17K","1,07%"
"24.05.2024","68.547,6","67.971,1","69.212,0","66.685,8","63,28K","0,84%"
"23.05.2024","67.975,7","69.166,3","70.041,0","66.578,1","89,45K","-1,71%"
"22.05.2024","69.155,4","70.141,0","70.593,4","69.024,3","65,08K","-1,40%"
"21.05.2024","70.139,9","71.430,5","71.872,0","69.181,7","108,56K","-1,80%"
"20.05.2024","71.422,7","66.278,3","71.482,8","66.076,5","112,66K","7,76%"
"19.05.2024","66.279,1","66.919,0","67.662,5","65.937,3","36,19K","-0,95%"
"18.05.2024","66.917,5","67.036,6","67.361,4","66.636,1","29,68K","-0,18%"
"17.05.2024","67.036,8","65.231,1","67.420,7","65.121,7","63,09K","2,77%"
"16.05.2024","65.231,0","66.219,6","66.643,9","64.623,3","72,55K","-1,50%"
"15.05.2024","66.225,1","61.569,4","66.417,1","61.357,5","106,05K","7,56%"
"14.05.2024","61.569,4","62.936,8","63.102,6","61.156,9","68,84K","-2,17%"
"13.05.2024","62.937,2","61.480,5","63.443,2","60.779,0","70,55K","2,37%"
"12.05.2024","61.480,0","60.826,6","61.847,7","60.647,1","27,40K","1,07%"
"11.05.2024","60.826,6","60.796,8","61.487,5","60.499,3","27,50K","0,05%"
"10.05.2024","60.796,9","63.074,3","63.454,3","60.251,8","79,33K","-3,61%"
"09.05.2024","63.075,0","61.207,3","63.413,3","60.671,4","64,22K","3,05%"
"08.05.2024","61.207,5","62.304,9","62.997,4","60.894,2","56,47K","-1,78%"
"07.05.2024","62.317,7","63.163,1","64.361,0","62.294,1","59,74K","-1,34%"
"06.05.2024","63.163,1","64.005,8","65.448,8","62.730,7","77,68K","-1,32%"
"05.05.2024","64.006,4","63.897,7","64.587,2","62.923,9","40,51K","0,18%"
"04.05.2024","63.888,3","62.887,1","64.466,0","62.599,1","53,03K","1,61%"
"03.05.2024","62.877,5","59.104,3","63.298,4","58.830,8","100,46K","6,35%"
"02.05.2024","59.121,3","58.334,9","59.548,0","56.989,8","98,06K","1,35%"
"01.05.2024","58.331,2","60.665,0","60.827,5","56.643,5","171,55K","-3,85%"
"30.04.2024","60.666,6","63.852,4","64.700,2","59.228,7","121,04K","-5,00%"
"29.04.2024","63.860,1","63.113,7","64.193,1","61.837,2","67,26K","1,19%"
"28.04.2024","63.109,7","63.457,9","64.346,1","62.827,8","36,65K","-0,55%"
"27.04.2024","63.456,8","63.765,8","63.916,7","62.507,7","45,34K","-0,49%"
"26.04.2024","63.766,4","64.497,1","64.771,3","63.354,9","61,60K","-1,13%"
"25.04.2024","64.497,1","64.287,1","65.247,5","62.889,2","80,77K","0,33%"
"24.04.2024","64.285,7","66.414,9","67.060,5","63.606,9","77,83K","-3,21%"
"23.04.2024","66.415,0","66.829,5","67.180,0","65.848,3","52,42K","-0,62%"
"22.04.2024","66.829,3","64.940,1","67.208,0","64.527,5","72,30K","2,91%"
"21.04.2024","64.940,2","64.942,1","65.680,6","64.267,5","42,02K","-0,03%"
"20.04.2024","64.961,1","63.817,6","65.375,6","63.131,7","49,33K","1,82%"
"19.04.2024","63.799,1","63.480,5","65.441,2","59.693,3","150,34K","0,50%"
"18.04.2024","63.481,4","61.278,9","64.092,4","60.822,3","97,38K","3,59%"
"17.04.2024","61.278,9","63.802,3","64.451,5","59.820,8","118,92K","-3,96%"
"16.04.2024","63.805,3","63.416,1","64.274,4","61.715,6","114,96K","0,62%"
"15.04.2024","63.411,9","65.696,6","66.805,1","62.379,5","118,79K","-3,48%"
"14.04.2024","65.697,4","63.909,5","65.758,2","62.174,7","134,40K","2,89%"
"13.04.2024","63.849,9","67.137,4","67.921,0","61.065,5","149,48K","-4,92%"
"12.04.2024","67.151,9","70.014,9","71.226,9","65.829,3","131,84K","-4,08%"
"11.04.2024","70.011,6","70.620,4","71.249,2","69.586,1","72,51K","-0,86%"
"10.04.2024","70.622,1","69.147,8","71.086,9","67.570,0","97,71K","2,13%"
"09.04.2024","69.148,0","71.627,3","71.737,2","68.264,6","93,69K","-3,47%"
"08.04.2024","71.630,1","69.358,0","72.710,8","69.110,5","105,78K","3,27%"
"07.04.2024","69.360,4","68.897,3","70.285,8","68.849,4","46,99K","0,68%"
"06.04.2024","68.890,6","67.830,5","69.632,0","67.467,2","41,48K","1,56%"
"05.04.2024","67.830,6","68.498,7","68.692,2","66.023,3","88,97K","-0,97%"
"04.04.2024","68.496,5","65.968,4","69.238,8","65.096,3","100,30K","3,84%"
"03.04.2024","65.963,0","65.443,6","66.844,8","64.559,0","88,46K","0,80%"
"02.04.2024","65.439,2","69.662,7","69.673,0","64.628,4","152,87K","-6,07%"
"01.04.2024","69.664,4","71.329,3","71.329,3","68.175,9","94,05K","-2,34%"
"31.03.2024","71.332,0","69.608,5","71.367,5","69.576,6","42,45K","2,47%"
